dt_giveout_t,uch,venchile_gn_t,wp_dest_t,given_mass_t,table_color,date_color,status,status_id,guid
06.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1417.9,#f7fcc5,13.12.2023,Загружен,2,WPGUID23D231207184425S186
06.12.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2904.5,white,,Загружен,2,WPGUID15D231206121106S352
06.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,854.6,white,,Загружен,2,WPGUID10D231207093756S241
06.12.2023,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,5026.1,white,,Загружен,2,WPGUID29D231207122950S617
06.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1338.1,white,,Загружен,2,WPGUID20D231206203840S457
05.12.2023,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,7951,white,,Загружен,2,WPGUID29D231206122519S614
05.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1647.5,white,,Загружен,2,WPGUID39D231205104032S244
05.12.2023,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6606.6,white,,Загружен,2,WPGUID29D231206123257S615
05.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,1669.8,white,,Загружен,2,WPGUID12D231206095544S424
05.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1300.6,white,,Загружен,2,WPGUID23D231206220553S184
05.12.2023,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,1896.2,white,,Загружен,2,WPGUID34D231206092926S318
05.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1842,white,,Загружен,2,WPGUID10D231206122050S239
05.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б.МУРОЖНАЯ,854.4,white,,Загружен,2,WPGUID15D231206084820S351
05.12.2023,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4195,white,,Загружен,2,WPGUID7D231206093421S244
05.12.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,3655.8,white,,Загружен,2,WPGUID15D231206082920S350
05.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2163.9,white,,Загружен,2,WPGUID13D231205222844S310
05.12.2023,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,4260.9,white,,Загружен,2,WPGUID26D231205163452S351
05.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,772,white,,Загружен,2,WPGUID13D231205222655S309
05.12.2023,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,4232.5,white,,Загружен,2,WPGUID1D231205123156S360
05.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,185.3,white,,Загружен,2,WPGUID39D231205144214S245
05.12.2023,БЕССОНОВСКИЙ,80028 МАЗ 5337 АТЗ (БЕЗ ДОКУМЕНТОВ),БЕССОНОВСКИЙ,6478,white,,Загружен,2,WPGUID46D231205153245S190
05.12.2023,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,8205.8,white,,Загружен,2,WPGUID36D231205155331S339
05.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2162.9,white,,Загружен,2,WPGUID13D231205222511S308
05.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1486.8,white,,Загружен,2,WPGUID20D231205154415S456
05.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,0,#f7fcc5,18.12.2023,Загружен,2,WPGUID10D231205165703S236
05.12.2023,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,7142.3,white,,Загружен,2,WPGUID41D231206102232S420
05.12.2023,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,6239,white,,Загружен,2,WPGUID26D231205163644S352
05.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1241.7,white,,Загружен,2,WPGUID23D231206220033S183
05.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1076.7,white,,Загружен,2,WPGUID10D231206122741S240
05.12.2023,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,3779.9,white,,Загружен,2,WPGUID33D231206095041S299
05.12.2023,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5923.7,white,,Загружен,2,WPGUID38D231207111213S319
04.12.2023,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,5046,white,,Загружен,2,WPGUID7D231205092707S243
04.12.2023,НИЖНЯЯ ШУМИХА,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,НИЖНЯЯ ШУМИХА,7088.8,white,,Загружен,2,WPGUID21D231205093436S200
04.12.2023,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,2653.9,white,,Загружен,2,WPGUID34D231205102829S317
04.12.2023,ТЮРЕПИНО,ТЕХНИКА ДРУГОГО СКЛАДА,БЕЗОБРАЗОВКА,20093.2,white,,Загружен,2,WPGUID10D231205175953S238
04.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1914.6,white,,Загружен,2,WPGUID10D231205160356S234
04.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,755.9,white,,Загружен,2,WPGUID10D231205160546S235
04.12.2023,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6970.3,white,,Загружен,2,WPGUID41D231205134607S419
04.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1432.3,white,,Загружен,2,WPGUID39D231205082336S243
04.12.2023,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6514.4,white,,Загружен,2,WPGUID29D231205125039S613
04.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,1539.9,white,,Загружен,2,WPGUID12D231205150323S422
04.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,1244.5,white,,Загружен,2,WPGUID12D231205151318S423
04.12.2023,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,4799.9,white,,Загружен,2,WPGUID1D231204210103S359
04.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1550.2,white,,Загружен,2,WPGUID13D231204113802S306
04.12.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,3804.8,white,,Загружен,2,WPGUID15D231205084540S348
04.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1622.1,white,,Загружен,2,WPGUID13D231204223429S307
04.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1826.3,white,,Загружен,2,WPGUID39D231204090037S242
04.12.2023,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5905.5,white,,Загружен,2,WPGUID38D231206094509S318
04.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1471.9,white,,Загружен,2,WPGUID20D231204095301S454
04.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1356.4,white,,Загружен,2,WPGUID20D231205084746S455
04.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1426.3,white,,Загружен,2,WPGUID23D231205094023S182
04.12.2023,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3394.5,white,,Загружен,2,WPGUID26D231204150026S349
04.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б. ПЕСКИНО,382,white,,Загружен,2,WPGUID15D231205085145S349
04.12.2023,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,5029.4,white,,Загружен,2,WPGUID26D231204165011S350
04.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,882.2,white,,Загружен,2,WPGUID13D231204113619S305
04.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1328.3,white,,Загружен,2,WPGUID23D231205093318S181
04.12.2023,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,3738.3,white,,Загружен,2,WPGUID33D231205085728S298
03.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1156.4,white,,Загружен,2,WPGUID10D231205145628S233
03.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1177.1,white,,Загружен,2,WPGUID20D231204074022S453
03.12.2023,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,1987,white,,Загружен,2,WPGUID33D231204122646S297
03.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,1325.3,white,,Загружен,2,WPGUID12D231204110437S420
03.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,0,#f7fcc5,18.12.2023,Загружен,2,WPGUID10D231203133912S231
03.12.2023,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4250,white,,Загружен,2,WPGUID7D231204084521S242
03.12.2023,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,7370.1,white,,Загружен,2,WPGUID29D231204095232S610
03.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1707.8,white,,Загружен,2,WPGUID10D231205145408S232
03.12.2023,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,2540.2,white,,Загружен,2,WPGUID26D231203144025S347
03.12.2023,НАДЕЖДА,ЕВРОКУБ ДТ (100002) ЕВРОКУБ ДТ,НАДЕЖДА,96.1,#f7fcc5,12.12.2023,Загружен,2,WPGUID15D231204104152S347
03.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,848.2,white,,Загружен,2,WPGUID15D231204103657S346
03.12.2023,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,2552.7,white,,Загружен,2,WPGUID34D231204094125S316
03.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1724.6,white,,Загружен,2,WPGUID13D231203175017S303
03.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1111.5,white,,Загружен,2,WPGUID23D231204175628S180
03.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1166.6,white,,Загружен,2,WPGUID23D231204175347S179
03.12.2023,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,4529.2,white,,Загружен,2,WPGUID29D231204100208S612
03.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,997.8,white,,Загружен,2,WPGUID12D231204110846S421
03.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1415.4,white,,Загружен,2,WPGUID13D231203221751S304
03.12.2023,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,4993.7,white,,Загружен,2,WPGUID1D231203123952S358
03.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1039.2,white,,Загружен,2,WPGUID13D231203174829S302
03.12.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2544,white,,Загружен,2,WPGUID15D231204102947S345
03.12.2023,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,5048.1,white,,Загружен,2,WPGUID26D231203153506S348
03.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1720.9,white,,Загружен,2,WPGUID39D231203165937S241
03.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1423.7,white,,Загружен,2,WPGUID20D231203090448S452
03.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1415.4,white,,Загружен,2,WPGUID13D231203221751S304
03.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1111.5,white,,Загружен,2,WPGUID23D231204175628S180
03.12.2023,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6859.9,white,,Загружен,2,WPGUID41D231204082206S418
03.12.2023,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,2540.2,white,,Загружен,2,WPGUID26D231203144025S347
02.12.2023,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5930.7,white,,Загружен,2,WPGUID38D231203172653S316
02.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1048.3,white,,Загружен,2,WPGUID10D231203132522S230
02.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1224.2,white,,Загружен,2,WPGUID39D231203090149S240
02.12.2023,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4243.3,white,,Загружен,2,WPGUID7D231203083458S241
02.12.2023,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6290,white,,Загружен,2,WPGUID41D231203085256S417
02.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1916.5,white,,Загружен,2,WPGUID10D231203132422S229
02.12.2023,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,3500.3,white,,Загружен,2,WPGUID36D231202152225S337
02.12.2023,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,6624,white,,Загружен,2,WPGUID1D231202113110S357
02.12.2023,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,6022,white,,Загружен,2,WPGUID26D231202164345S345
02.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,МАМОН,1920,white,,Загружен,2,WPGUID15D231202191320S343
02.12.2023,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,2520.6,white,,Загружен,2,WPGUID34D231203072508S315
02.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1420.2,white,,Загружен,2,WPGUID20D231202151757S450
02.12.2023,НАДЕЖДА,ЕВРОКУБ ДТ (100002) ЕВРОКУБ ДТ,НАДЕЖДА,425.8,white,,Загружен,2,WPGUID15D231203074746S344
02.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,998.5,white,,Загружен,2,WPGUID12D231203092649S419
02.12.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1274.1,white,,Загружен,2,WPGUID15D231202190446S342
02.12.2023,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,3845.6,#f7fcc5,18.12.2023,Загружен,2,WPGUID33D231203111032S296
02.12.2023,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,5308.6,white,,Загружен,2,WPGUID29D231204095542S611
02.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,748.6,white,,Загружен,2,WPGUID23D231203185502S177
02.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,1243.8,white,,Загружен,2,WPGUID12D231203091730S418
02.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1188.6,white,,Загружен,2,WPGUID23D231203185806S178
02.12.2023,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3393.7,white,,Загружен,2,WPGUID26D231202164558S346
02.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2188.7,white,,Загружен,2,WPGUID13D231202214943S300
02.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2073.3,white,,Загружен,2,WPGUID13D231202215126S301
02.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1320,white,,Загружен,2,WPGUID20D231203072811S451
02.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1119.7,white,,Загружен,2,WPGUID13D231202134248S299
01.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1511,white,,Загружен,2,WPGUID23D231202182017S176
01.12.2023,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,4625.2,white,,Загружен,2,WPGUID36D231201154006S336
01.12.2023,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,8009.6,white,,Загружен,2,WPGUID26D231201130427S344
01.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1119.7,white,,Загружен,2,WPGUID20D231201094659S447
01.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б.МУРОЖНАЯ,766,white,,Загружен,2,WPGUID15D231201141118S338
01.12.2023,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,4215.9,white,,Загружен,2,WPGUID1D231201133710S356
01.12.2023,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6064.1,white,,Загружен,2,WPGUID29D231202115533S609
01.12.2023,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1194.8,white,,Загружен,2,WPGUID23D231202181737S175
01.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,805.5,white,,Загружен,2,WPGUID12D231202102511S417
01.12.2023,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,9035,white,,Загружен,2,WPGUID26D231201113616S342
01.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,903.5,white,,Загружен,2,WPGUID13D231201211056S298
01.12.2023,МАГЫЗЫ,748 (M148РP124) ГАЗ -С41А23 (SADKO NEXT),МАГЫЗЫ,1978.6,white,,Загружен,2,WPGUID26D231201125640S343
01.12.2023,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6551,white,,Загружен,2,WPGUID41D231202093130S416
01.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1232.4,white,,Загружен,2,WPGUID13D231201210532S295
01.12.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1766.5,white,,Загружен,2,WPGUID10D231203120856S227
01.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1343,white,,Загружен,2,WPGUID13D231201210717S296
01.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,БЕЗОБРАЗОВКА,848.8,white,,Загружен,2,WPGUID15D231202101351S340
01.12.2023,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5923.7,white,,Загружен,2,WPGUID38D231203101705S315
01.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1628.8,white,,Загружен,2,WPGUID20D231201200332S448
01.12.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,4691.9,white,,Загружен,2,WPGUID15D231202083213S339
01.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,ТЮРЕПИНО,760,white,,Загружен,2,WPGUID15D231202105100S341
01.12.2023,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,9035,white,,Загружен,2,WPGUID26D231201113616S342
01.12.2023,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1628.8,white,,Загружен,2,WPGUID20D231201200332S448
01.12.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1077.8,white,,Загружен,2,WPGUID39D231201150341S239
01.12.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1232.4,white,,Загружен,2,WPGUID13D231201210532S295
01.12.2023,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6551,white,,Загружен,2,WPGUID41D231202093130S416
01.12.2023,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,ТЮРЕПИНО,760,white,,Загружен,2,WPGUID15D231202105100S341
01.12.2023,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,5923.7,white,,Загружен,2,WPGUID38D231203101705S315
01.12.2023,Б. ПЕСКИНО,22138 (H368PH124) АТЗ 2790G-11,Б. ПЕСКИНО,1558.9,white,,Загружен,2,WPGUID12D231202083638S416
30.11.2023,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1929.5,white,,Загружен,2,WPGUID15D231130164206S337
30.11.2023,МАМОН,22135 (H351PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2154.6,white,,Загружен,2,WPGUID13D231130215345S293
30.11.2023,БЕССОНОВСКИЙ,80028 МАЗ 5337 АТЗ (БЕЗ ДОКУМЕНТОВ),БЕССОНОВСКИЙ,2905.3,white,,Загружен,2,WPGUID46D231130183853S189
30.11.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1488.3,white,,Загружен,2,WPGUID10D231203113700S226
30.11.2023,БЕЗОБРАЗОВКА,22137 (H332PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1860,white,,Загружен,2,WPGUID10D231203113520S225
30.11.2023,СИСИМ ВЕРХНИЙ,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),СИСИМ ВЕРХНИЙ,1627.8,white,,Загружен,2,WPGUID39D231130152948S238
30.11.2023,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,1404.5,white,,Загружен,2,WPGUID13D231130215637S294
